id,name,code,account_type,reconcile
pcg_418,Clients - produits non encore facturés,418000,asset_current,FALSE
pcg_4181,Clients factures à établir,418100,asset_current,TRUE
pcg_4182,Clients intérêts courus,418200,asset_current,TRUE
pcg_4191,Clients et avances reçus sur commandes,419100,asset_current,TRUE
pcg_4196,Clients dettes sur emballages et matériels consignés,419600,asset_current,TRUE
pcg_4197,Clients autres avoirs,419700,asset_current,TRUE
pcg_4198,"Rabais, remises, ristournes à accorder et autres avoirs à établir",419800,asset_current,TRUE
pcg_421,"Personnel, rémunérations dues",421000,liability_current,TRUE
pcg_422,Fonds sociaux – œuvres sociales,422000,liability_current,TRUE
pcg_425,"Personnel, avances et acomptes accordés",425000,liability_current,TRUE
pcg_426,"Personnel, dépôts reçus",426000,liability_current,TRUE
pcg_427,"Personnel, oppositions",427000,liability_current,TRUE
pcg_4286,Charges à payer,428600,liability_current,TRUE
pcg_4287,Produits à recevoir,428700,asset_current,TRUE
pcg_431,Organismes sociaux A,431000,liability_current,TRUE
pcg_432,Organismes sociaux B,432000,liability_current,TRUE
pcg_4382,Charges sociales sur congés à payer,438200,liability_current,TRUE
pcg_4386,Charges à payer,438600,liability_current,TRUE
pcg_4387,Produits à recevoir,438700,asset_current,TRUE
pcg_4411,Subventions d'investissement,441100,asset_current,TRUE
pcg_4417,Subventions d'exploitation,441700,asset_current,TRUE
pcg_442,"Etat, impôts et taxes recouvrables sur des tiers",442000,liability_current,TRUE
pcg_443,Opérations particulières avec l'Etat et autres organismes publiques,443000,asset_current,TRUE
pcg_444,"Etat, impôts sur les résultats",444000,liability_current,TRUE
pcg_4451,TVA collectée 20%,445100,liability_current,FALSE
pcg_4452,TVA déductible sur biens et services 20%,445200,asset_current,FALSE
pcg_4453,TVA déductible sur immobilisations 20%,445300,asset_current,FALSE
pcg_4454,Crédits de taxes,445400,liability_current,FALSE
pcg_4455,Taxes sur le chiffre d'affaires à décaisser,445500,liability_current,FALSE
pcg_4456,Crédit de TVA à reporter,445600,asset_current,FALSE
pcg_44561,TVA deductibles sur les biens d'équipements et immobilisation locaux,445610,asset_current,FALSE
pcg_44562,TVA deductibles sur les biens d'équipements et immobilisation importations,445620,asset_current,FALSE
pcg_44563,TVA deductibles sur marchandises locales,445630,asset_current,TRUE
pcg_44564,TVA deductibles sur marchandises importées,445640,asset_current,TRUE
pcg_44565,TVA deductibles sur matières premières locales,445650,asset_current,TRUE
pcg_44566,TVA deductibles sur matières premières importées,445660,asset_current,TRUE
pcg_44567,TVA deductibles sur service et/ou biens matières consommables locaux,445670,asset_current,TRUE
pcg_44568,TVA deductibles sur service et/ou biens matières consommables importes,445680,asset_current,TRUE
pcg_44571,TVA collectées sur CA assujeties,445710,asset_current,TRUE
pcg_44572,TVA collectées sur CA non assujeties,445720,liability_current,TRUE
pcg_4458,"Etat, TVA à régulariser",445800,liability_current,TRUE
pcg_446,IRSA à verser,446000,liability_current,TRUE
pcg_447,"Autres impôts, taxes et versements assimilés",447000,liability_current,TRUE
pcg_4486,Charges à payer,448600,liability_current,TRUE
pcg_4487,Produits à recevoir,448700,asset_current,TRUE
pcg_451,Opérations Groupe,451000,liability_current,TRUE
pcg_4551,Principal,455100,liability_payable,TRUE
pcg_4558,Intérêts courus,455800,liability_current,TRUE
pcg_45611,Apport en nature,456110,asset_current,TRUE
pcg_45615,Apport en numéraire,456150,asset_current,TRUE
pcg_45619,"Associés, compte d'apport en réalisation",456190,asset_current,TRUE
pcg_45621,"Actionnaires Capital souscrit et appelé, non versé",456210,asset_current,TRUE
pcg_45625,"Associés Capital appelé, non versé",456250,asset_current,TRUE
pcg_4563,Associés Versements reçus sur augmentation de capital,456300,asset_current,TRUE
pcg_4564,Associés Versements anticipés,456400,asset_current,TRUE
pcg_4566,Actionnaires défaillants,456600,asset_current,TRUE
pcg_4567,Associés Capital à rembourser,456700,asset_current,TRUE
pcg_457,"Associés, dividendes à payer",457000,liability_current,TRUE
pcg_4581,Opérations courantes,458100,asset_current,TRUE
pcg_4588,Intérêts courus,458800,asset_current,TRUE
pcg_462,Créances sur cessions d'immobilisations,462000,asset_current,TRUE
pcg_464,Dettes sur acquisitions de valeurs mobilières de placement,464000,liability_current,TRUE
pcg_465,Créances sur cessions de valeurs mobilières de placement,465000,asset_current,TRUE
pcg_467,Autres comptes débiteurs ou créditeurs,467000,liability_current,FALSE
pcg_4686,Charges à payer,468600,liability_current,TRUE
pcg_4687,Produits à recevoir,468700,asset_current,TRUE
pcg_470,Comptes transitoires ou d'attente,470000,asset_current,FALSE
pcg_481,Provisions - passifs courants,481000,asset_current,TRUE
pcg_486,Charges constatées d'avance,486000,asset_current,TRUE
pcg_487,Produits constatés d'avance,487000,liability_current,TRUE
pcg_491,Pertes de valeur sur comptes de clients,491000,asset_current,TRUE
pcg_495,Pertes de valeur sur comptes du groupe et des associés,495000,asset_current,TRUE
pcg_496,Pertes de valeur sur comptes de débiteurs divers,496000,asset_current,TRUE
pcg_501,Part dans des entreprises liées,501000,asset_cash,FALSE
pcg_502,Prêts à court terme,502000,asset_cash,FALSE
pcg_503,Actions,503000,asset_cash,FALSE
pcg_504,Autres titres conférant un droit de propriété,504000,asset_cash,FALSE
pcg_505,Obligations et bons émis par la société et rachetés par elle,505000,asset_cash,FALSE
pcg_506,Obligations,506000,asset_cash,FALSE
pcg_507,Bons du trésor et bons de caisse à court terme,507000,asset_cash,FALSE
pcg_508,Autres valeurs mobilières de placement et créances assimilés,508000,asset_cash,FALSE
pcg_5088,"Intérêts courus sur obligations, bons et valeurs assimilés",508800,asset_cash,FALSE
pcg_509,Versements restant à effectuer sur VMP non libérées,509000,asset_cash,FALSE
pcg_511,Valeurs à l'encaissement,511000,asset_current,FALSE
pcg_5112,Chèques à encaisser,511200,asset_cash,FALSE
pcg_5121,Compte en monnaie nationale,512100,asset_cash,FALSE
pcg_5124,Compte en devise,512400,asset_cash,FALSE
pcg_515,Caisse du Trésor Public et établissements publics,515000,asset_cash,FALSE
pcg_516,Emprunts à court terme,516000,asset_cash,FALSE
pcg_5171,Centre Chèques Postaux,517100,asset_cash,FALSE
pcg_5181,Intérêts courus à payer,518100,asset_cash,FALSE
pcg_5188,Intérêts courus à recevoir,518800,asset_cash,FALSE
pcg_519,Concours bancaires courants,519000,asset_cash,FALSE
pcg_5198,Intérêts courus,519800,asset_cash,FALSE
pcg_5311,Caisse en MGA,531100,asset_cash,FALSE
pcg_5314,Caisse en Devise,531400,asset_cash,FALSE
pcg_532,Caisse succursale A,532000,asset_cash,FALSE
pcg_533,Caisse succursale B,533000,asset_cash,FALSE
pcg_581,Virements de fonds,581000,asset_current,TRUE
pcg_588,Autres virements internes,588000,asset_current,TRUE
pcg_591,Pertes de valeur sur valeurs en banque et Ets financiers,591000,asset_current,FALSE
pcg_594,Pertes de valeur sur régies d'avances et accréditifs,594000,asset_current,FALSE
pcg_601,Matières premières,601000,expense,FALSE
pcg_6021,Matières consommables,602100,expense,FALSE
pcg_60221,Combustibles,602210,expense,FALSE
pcg_60222,Produits d'entretiens,602220,expense,FALSE
pcg_60223,Fournitures d'atelier et d'usine,602230,expense,FALSE
pcg_60224,Fournitures de magasin,602240,expense,FALSE
pcg_60225,Fournitures de bureau,602250,expense,FALSE
pcg_60261,Emballages perdus,602610,expense,FALSE
pcg_60265,Emballages récupérables,602650,expense,FALSE
pcg_6031,Variation des stocks de matières premières et fournitures,603100,expense,FALSE
pcg_6032,Variation des stocks des autres approvisionnements,603200,expense,FALSE
pcg_6037,Variation des stocks de marchandises,603700,expense,FALSE
pcg_604,Achats d'études et de prestations de service,604000,expense,FALSE
pcg_605,"Achats de matériels, équipements et travaux",605000,expense,FALSE
pcg_6061,Eau et électricité,606100,expense,FALSE
pcg_6062,"Carburants, gaz, lubrifiants",606200,expense,FALSE
pcg_6063,Fournitures d'entretien et de petit équipement,606300,expense,FALSE
pcg_6064,Fournitures administratives,606400,expense,FALSE
pcg_6068,Autres matières et fournitures,606800,expense,FALSE
pcg_607,Achats de marchandises,607000,expense,FALSE
pcg_608,Frais accessoires d'achat,608000,expense,FALSE
pcg_6091,Matières premières et fournitures,609100,expense,FALSE
pcg_6092,Autres approvisionnements stockés,609200,expense,FALSE
pcg_6094,Etudes et prestations de services,609400,expense,FALSE
pcg_6095,"Matériel, équipement et travaux",609500,expense,FALSE
pcg_6096,Approvisionnements stockés,609600,expense,FALSE
pcg_6097,Marchandises,609700,expense,FALSE
pcg_611,Sous-traitance générale,611000,expense,FALSE
pcg_6132,Locations immobilières,613200,expense,FALSE
pcg_6135,Locations mobilières,613500,expense,FALSE
pcg_6136,Malis sur emballages,613600,expense,FALSE
pcg_614,Charges locatives et charges de copropriété,614000,expense,FALSE
pcg_615,"Entretien, réparations et maintenance",615000,expense,FALSE
pcg_616,Primes d'assurances,616000,expense,FALSE
pcg_617,Etudes et recherches,617000,expense,FALSE
pcg_6181,Documentation générale,618100,expense,FALSE
pcg_6182,Documentation technique,618200,expense,FALSE
pcg_6183,"Frais de colloques, séminaires, conférences",618300,expense,FALSE
pcg_619,"Rabais, remises, ristournes obtenus sur services extérieurs",619000,expense,FALSE
pcg_621,Personnel extérieur à l'entreprise,621000,expense,FALSE
pcg_6221,Commissions et courtages sur achats,622100,expense,FALSE
pcg_6222,Commissions et courtages sur ventes,622200,expense,FALSE
pcg_6224,Rémunérations des transitaires,622400,expense,FALSE
pcg_6225,Rémunérations d'affacturages,622500,expense,FALSE
pcg_6226,Honoraires,622600,expense,FALSE
pcg_6227,Frais d'actes et de contentieux,622700,expense,FALSE
pcg_6228,Divers,622800,expense,FALSE
pcg_6231,Annonces et insertions,623100,expense,FALSE
pcg_6232,Echantillons,623200,expense,FALSE
pcg_6233,Foires et expositions,623300,expense,FALSE
pcg_6234,Cadeaux à la clientèle,623400,expense,FALSE
pcg_6235,Primes,623500,expense,FALSE
pcg_6236,Catalogues et imprimés,623600,expense,FALSE
pcg_6237,Publications,623700,expense,FALSE
pcg_6238,Divers,623800,expense,FALSE
pcg_6241,Transports sur achats,624100,expense,FALSE
pcg_6242,Transports sur ventes,624200,expense,FALSE
pcg_6243,Transports entre établissements ou chantiers,624300,expense,FALSE
pcg_6244,Transports administratifs,624400,expense,FALSE
pcg_6247,Transports collectifs du personnel,624700,expense,FALSE
pcg_6248,Divers,624800,expense,FALSE
pcg_6251,Voyages et déplacements,625100,expense,FALSE
pcg_6255,Frais de déménagements,625500,expense,FALSE
pcg_6256,Missions,625600,expense,FALSE
pcg_6257,Réceptions,625700,expense,FALSE
pcg_6261,Affranchissement,626100,expense,FALSE
pcg_6262,Redevances téléphoniques et télégrammes,626200,expense,FALSE
pcg_6271,Frais sur titres,627100,expense,FALSE
pcg_6272,Commissions et frais sur émission d'emprunts,627200,expense,FALSE
pcg_6275,Frais sur effets,627500,expense,FALSE
pcg_6276,Location de coffres,627600,expense,FALSE
pcg_6278,Autres frais et commissions sur prestations de services,627800,expense,FALSE
pcg_628,Cotisations et divers,628000,expense,FALSE
pcg_629,"Rabais, remises, ristournes obtenus sur autres services extérieurs",629000,expense,FALSE
pcg_631,"Impôts, taxes et versements assimilés sur rémunérations",631000,expense,FALSE
pcg_635,Autres impôts et taxes,635000,expense,FALSE
pcg_6411,"Salaires, appointements",641100,expense,FALSE
pcg_6412,Congés payés,641200,expense,FALSE
pcg_6413,Primes et gratifications,641300,expense,FALSE
pcg_6414,Indemnités et avantages divers,641400,expense,FALSE
pcg_6415,Supplément familial,641500,expense,FALSE
pcg_644,Rémunérations des dirigeants,644000,expense,FALSE
pcg_645,Cotisations aux organismes sociaux,645000,expense,FALSE
pcg_646,Charges sociales sur rémunérations des dirigeants,646000,expense,FALSE
pcg_647,Autres charges sociales,647000,expense,FALSE
pcg_648,Autres charges de personnel,648000,expense,FALSE
pcg_651,"Redevances pour concessions, brevets, licences, logiciels et valeurs similaires",651000,expense,FALSE
pcg_652,Moins values sur cessions d’actifs non courants,652000,expense,FALSE
pcg_653,Jetons de présence,653000,expense,FALSE
pcg_654,Pertes sur créances irrécouvrables,654000,expense,FALSE
pcg_655,Quote-part de résultat sur opérations faites en commun,655000,expense,FALSE
pcg_656,"Amendes et pénalités, subventions accordées, dons et libéralités",656000,expense,FALSE
pcg_657,Charges exceptionnelles de gestion courante,657000,expense,FALSE
pcg_658,Autres charges de gestion courante,658000,expense,FALSE
pcg_6611,Intérêts des emprunts et dettes,661100,expense,FALSE
pcg_6615,Intérêts des comptes courants et des dépôts créditeurs,661500,expense,FALSE
pcg_6616,Intérêts bancaires et sur opérations de financement,661600,expense,FALSE
pcg_6618,Intérêts des autres dettes,661800,expense,FALSE
pcg_664,Pertes sur créances liées a des participations,664000,expense,FALSE
pcg_665,Moins-values sur titres de placement,665000,expense,FALSE
pcg_666,Pertes de change,666000,expense,FALSE
pcg_667,Moins-values sur instruments financiers et assimilés,667000,expense,FALSE
pcg_668,Autres charges financières,668000,expense,FALSE
pcg_6811,Dotations aux amortissements sur immobilisations incorporelles et corporelles,681100,expense,FALSE
pcg_6815,Dotations aux provisiones et charges,681500,expense,FALSE
pcg_6816,Dotations aux pertes de valeur des immobilisations incorporelles et corporelles,681600,expense,FALSE
pcg_685,Dotations  - actifs courants,685000,expense,FALSE
pcg_692,Imposition différée actif,692000,expense,FALSE
pcg_693,Imposition différée passif,693000,expense,FALSE
pcg_695,Impôts sur les bénéfices basés sur le résultat des activités ordinaires,695000,expense,FALSE
pcg_698,Autres impôts sur les résultats,698000,expense,FALSE
pcg_7011,Ventes de produits finis locaux,701100,income,FALSE
pcg_7012,Ventes de produits finis locaux sans TVA,701200,income,FALSE
pcg_7013,Ventes de produits finis à l'export,701300,income,FALSE
pcg_7021,Ventes de produits intermédiaires locaux,702100,income,FALSE
pcg_7022,Ventes de produits intermédiaires locaux sans TVA,702200,income,FALSE
pcg_7023,Ventes de produits intermédiaires à l'export,702300,income,FALSE
pcg_7031,Ventes de produits résiduels locaux,703100,income,FALSE
pcg_7032,Ventes de produits résiduels locaux sans TVA,703200,income,FALSE
pcg_7033,Ventes de produits résiduels à l'export,703300,income,FALSE
pcg_7041,Vente de travaux locaux,704100,income,FALSE
pcg_7042,Vente de travaux locaux sans TVA,704200,income,FALSE
pcg_7043,Vente de travaux à l'export,704300,income,FALSE
pcg_7051,Vente d'études locaux,705100,income,FALSE
pcg_7052,Vente d'études locaux sans TVA,705200,income,FALSE
pcg_7053,Vente d'études à l'export,705300,income,FALSE
pcg_7061,Vente de prestations de service locaux,706100,income,FALSE
pcg_7062,Vente de prestations de service locaux sans TVA,706200,income,FALSE
pcg_7063,Vente de prestations de service à l'export,706300,income,FALSE
pcg_707,Ventes de marchandises,707000,income,FALSE
pcg_7082,Commissions et courtages,708200,income,FALSE
pcg_7083,Locations diverses,708300,income,FALSE
pcg_7084,Frais accessoires refacturés,708400,income,FALSE
pcg_7086,Bonis sur reprises d'emballages consignés,708600,income,FALSE
pcg_7088,Autres produits des activités annexes,708800,income,FALSE
pcg_70911,Ventes de produits finis locaux,709110,income,FALSE
pcg_70912,Ventes de produits finis locaux sans TVA,709120,income,FALSE
pcg_70913,Ventes de produits finis à l'export,709130,income,FALSE
pcg_70921,Ventes de produits intermédiaires locaux,709210,income,FALSE
pcg_70922,Ventes de produits intermédiaires locaux sans TVA,709220,income,FALSE
pcg_70923,Ventes de produits intermédiaires à l'export,709230,income,FALSE
pcg_70941,Travaux locaux,709410,income,FALSE
pcg_70942,Travaux locaux sans TVA,709420,income,FALSE
pcg_70943,Travaux à l'export,709430,income,FALSE
pcg_70951,Etudes locaux,709510,income,FALSE
pcg_70952,Etudes locaux sans TVA,709520,income,FALSE
pcg_70953,Etudes à l'export,709530,income,FALSE
pcg_70961,Prestations de services locaux,709610,income,FALSE
pcg_70962,Prestations de services locaux sans TVA,709620,income,FALSE
pcg_70963,Prestations de services à l'export,709630,income,FALSE
pcg_7097,Ventes de marchandises,709700,income,FALSE
pcg_7098,Produits des activités annexes,709800,income,FALSE
pcg_7133,Variation des en-cours de productions des biens,713300,income,FALSE
